title,id,office,publish,expiry,type,status,url,sentence,province,year,cosine_score,topic
木垒哈萨克自治县文明行为促进条例,ZmY4MDgwODE3MjgyY2M5MzAxNzI5N2Y2NTFmZTExODc%3D,木垒哈萨克自治县人民代表大会,2020-05-26T00:00:00Z,2020-07-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MjgyY2M5MzAxNzI5N2Y2NTFmZTExODc%3D,（三）文明就医，文明行医，营造和谐医患关系，维护正常医疗秩序，通过合法途径、方式和程序解决医疗纠纷；,新疆维吾尔自治区,2020,0.444146692631236,public_health
盘锦市文明行为促进条例,ZmY4MDgwODE3MWJhMGNjYzAxNzFjOWQ0OTIzZjBlZmE%3D,盘锦市人民代表大会常务委员会,2020-04-07T00:00:00Z,2020-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MWJhMGNjYzAxNzFjOWQ0OTIzZjBlZmE%3D,（九）文明就医，尊重医护人员，维护医疗机构正常医疗秩序，通过合法途径、方式和程序解决医疗纠纷；,辽宁省,2020,0.444075393148822,public_health
肇庆市文明行为促进条例,ZmY4MDgwODE3MzZiYTc0MjAxNzQxZTg3MjM0ZTZiYzE%3D,肇庆市人民代表大会常务委员会,2019-11-30T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzZiYTc0MjAxNzQxZTg3MjM0ZTZiYzE%3D,（一）尊重医务人员，配合开展诊疗活动。,广东省,2019,0.443945158099785,public_health
济宁市文明行为促进条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmNkNzVhYjQ3YzE5OTY%3D,济宁市人民代表大会常务委员会,2019-07-29T00:00:00Z,2019-09-20T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmNkNzVhYjQ3YzE5OTY%3D,第十七条  公民应当文明就医，尊重医学规律和医务人员，不得侮辱、诽谤、威胁、殴打医务人员，不聚众闹事，维护正常医疗秩序，通过合法途径和程序处理医疗纠纷。,山东省,2019,0.443682286607695,public_health
太原市文明行为促进条例,NDAyODg1NWI2MWNjNjc5YTAxNjFjYzdiNTc0OTAwOTU%3D,太原市人民代表大会常务委员会,2017-12-04T00:00:00Z,2018-03-01T00:00:00Z,地方性法规,1,./detail2.html?NDAyODg1NWI2MWNjNjc5YTAxNjFjYzdiNTc0OTAwOTU%3D,（七）文明就医，尊重医务人员，配合开展诊疗活动，通过合法途径处理医疗纠纷；,山西省,2017,0.443658077744511,public_health
昭通市文明行为促进条例,ZmY4MDgxODE4Nzc0ZjU0MTAxODc4ZTBkZjkzYTQ2OTE%3D,昭通市人民代表大会常务委员会,2023-03-28T00:00:00Z,2023-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4Nzc0ZjU0MTAxODc4ZTBkZjkzYTQ2OTE%3D,（三）尊重医务人员，配合诊疗；,云南省,2023,0.443557549171595,public_health
平顶山市文明行为促进条例,ZmY4MDgxODE3ZTliMWVjODAxN2VkM2QxMWYyODRmMzY%3D,平顶山市人民代表大会常务委员会,2021-12-28T00:00:00Z,2022-03-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTliMWVjODAxN2VkM2QxMWYyODRmMzY%3D,第十六条  公民应当文明就医，自觉遵守下列规范：,河南省,2021,0.443185732650324,public_health
德州市文明行为促进条例,ZmY4MDgwODE3N2U3NTdhYzAxNzgyMDU0NGU2ZTNhMWY%3D,德州市人民代表大会常务委员会,2021-01-29T00:00:00Z,2021-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3N2U3NTdhYzAxNzgyMDU0NGU2ZTNhMWY%3D,医务人员应当文明行医，恪守医德，因病施治，保护患者隐私，维护患者合法权益。,山东省,2021,0.443030783327453,public_health
青岛市文明行为促进条例,NDAyOGFiY2M2MTI3Nzc5MzAxNjEyN2UwYmNhZDFmOTY%3D,青岛市人民代表大会常务委员会,2016-11-26T00:00:00Z,,地方性法规,1,./detail2.html?NDAyOGFiY2M2MTI3Nzc5MzAxNjEyN2UwYmNhZDFmOTY%3D,　　第十二条  文明就医，尊重医务人员，维护正常医疗秩序，通过合法途径、方式和程序处理医疗纠纷。,山东省,2016,0.442616351137458,public_health
韶关市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzVmOWI1OGRkZjJkMTA%3D,韶关市人民代表大会常务委员会,2020-08-04T00:00:00Z,2020-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzVmOWI1OGRkZjJkMTA%3D,第十八条  公民应当文明就医，自觉遵守下列文明行为：,广东省,2020,0.44219720301402,public_health
烟台市文明行为促进条例,ZmY4MDgwODE3MzZiYjE5ZDAxNzQyZWI2ODlhNjc5NWY%3D,烟台市人民代表大会常务委员会,2020-07-24T00:00:00Z,2020-09-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzZiYjE5ZDAxNzQyZWI2ODlhNjc5NWY%3D,第二十一条  文明就医，遵守医疗机构正常秩序，按号就医，不影响医务人员为他人诊疗；不得侮辱、诽谤、威胁、伤害医务人员，不得在医疗场所聚众闹事。,山东省,2020,0.441602944572518,public_health
铜川市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzYwOTViYjg3ZDMyNjY%3D,铜川市人民代表大会常务委员会,2020-08-11T00:00:00Z,2020-08-11T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzYwOTViYjg3ZDMyNjY%3D,医务人员应当加强职业道德修养，文明行医，尊重、关爱患者，规范提供医疗服务。,陕西省,2020,0.441362392915406,public_health
甘肃省文明行为促进条例,ZmY4MDgwODE3MWU5ZTE4MTAxNzFlZTBmYmRhZjA4NWE%3D,甘肃省人民代表大会常务委员会,2020-04-01T00:00:00Z,2020-06-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MWU5ZTE4MTAxNzFlZTBmYmRhZjA4NWE%3D,"　　第十五条  公民应当文明就医，遵守就医秩序和医疗场所有关规章制度,尊重和服从医护人员的指导和管理；通过合法途径处理医疗纠纷,不得在医疗场所聚众滋事，不得危害医护人员人身安全，不得损害医护人员合法权益。",甘肃省,2020,0.441322596818579,public_health
鄂州市文明行为促进条例,NDAyOGFiY2M2MTI3Nzc5MzAxNjEyODMwMjUzZjczYWM%3D,鄂州市人民代表大会常务委员会,2017-10-17T00:00:00Z,2017-12-20T00:00:00Z,地方性法规,1,./detail2.html?NDAyOGFiY2M2MTI3Nzc5MzAxNjEyODMwMjUzZjczYWM%3D,（八）文明就医，依法依规处理医疗纠纷，建立和谐医患关系；,湖北省,2017,0.441299337179613,public_health
亳州市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzYxY2U5NWM3MDQwMGY%3D,亳州市人民代表大会常务委员会,2020-10-27T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzYxY2U5NWM3MDQwMGY%3D,（七）文明就医，尊重医护人员，遵守各项诊疗服务制度，通过合法途径解决医疗纠纷；,安徽省,2020,0.441108050612457,public_health
六盘水市文明行为促进条例,ZmY4MDgxODE3ZTliMWVjODAxN2VlZWE0YThmMjM4ZDI%3D,六盘水市人民代表大会常务委员会,2021-11-29T00:00:00Z,2022-01-10T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTliMWVjODAxN2VlZWE0YThmMjM4ZDI%3D,（六）文明就医，尊重医学规律和医务人员，配合开展诊疗活动，通过合法途径处理医疗纠纷；,贵州省,2021,0.440820674273985,public_health
肇庆市文明行为促进条例,ZmY4MDgwODE3MzZiYTc0MjAxNzQxZTg3MjM0ZTZiYzE%3D,肇庆市人民代表大会常务委员会,2019-11-30T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzZiYTc0MjAxNzQxZTg3MjM0ZTZiYzE%3D,第十八条  公民应当遵守下列就医文明行为规范：,广东省,2019,0.440529360406084,public_health
荆门市文明行为促进条例,ZmY4MDgxODE3Y2VhNjZlODAxN2QwMzZjNDllNjViY2U%3D,荆门市人民代表大会常务委员会,2021-10-20T00:00:00Z,2022-03-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3Y2VhNjZlODAxN2QwMzZjNDllNjViY2U%3D,第十九条  维护医疗文明，遵守下列行为规范：,湖北省,2021,0.440523793311114,public_health
朝阳市文明行为促进条例,ZmY4MDgxODE4NDQyMzBlYzAxODQ3YTEyZWRiNzJlZjA%3D,朝阳市人民代表大会常务委员会,2022-09-28T00:00:00Z,2022-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NDQyMzBlYzAxODQ3YTEyZWRiNzJlZjA%3D,医务人员应当文明行医，尊重患者，恪守医德。,辽宁省,2022,0.440296739548736,public_health
临汾市文明行为促进条例,ZmY4MDgwODE3N2U3NTdhYzAxNzgwMDNhM2Y2NTFhNmI%3D,临汾市人民代表大会常务委员会,2020-12-11T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3N2U3NTdhYzAxNzgwMDNhM2Y2NTFhNmI%3D,医务人员应当文明行医，尊重患者，恪守医德。,山西省,2020,0.440228115829316,public_health
商丘市文明行为促进条例,ZmY4MDgxODE4NTdiY2E1ZTAxODU4MTc3OWM2YjBkMTU%3D,商丘市人民代表大会常务委员会,2022-11-15T00:00:00Z,2022-11-15T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NTdiY2E1ZTAxODU4MTc3OWM2YjBkMTU%3D,医务人员应当文明行医，尊重患者，恪守医德。,河南省,2022,0.440228115829316,public_health
商丘市文明行为促进条例,ZmY4MDgwODE2ZjhlZDg1MzAxNmZhMzhhMDgzNTI2MDU%3D,商丘市人民代表大会常务委员会,2019-11-13T00:00:00Z,2019-12-01T00:00:00Z,地方性法规,5,./detail2.html?ZmY4MDgwODE2ZjhlZDg1MzAxNmZhMzhhMDgzNTI2MDU%3D,医务人员应当文明行医，尊重患者，恪守医德。,河南省,2019,0.440228115829316,public_health
濮阳市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGQ4YjA0Njc3MzE%3D,濮阳市人民代表大会常务委员会,2020-10-22T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGQ4YjA0Njc3MzE%3D,医务人员应当文明行医，尊重患者，恪守医德。,河南省,2020,0.440228115829316,public_health
商丘市文明行为促进条例,ZmY4MDgxODE4NTdiY2E1ZTAxODU4MTc3OWM2YjBkMTU%3D,商丘市人民代表大会常务委员会,2022-11-15T00:00:00Z,2022-11-15T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NTdiY2E1ZTAxODU4MTc3OWM2YjBkMTU%3D,第二十二条  公民应当文明就医，尊重医务人员，配合诊疗，不得侮辱、威胁医务人员，不得在医疗场所聚众闹事。,河南省,2022,0.439986854990485,public_health
商丘市文明行为促进条例,ZmY4MDgwODE2ZjhlZDg1MzAxNmZhMzhhMDgzNTI2MDU%3D,商丘市人民代表大会常务委员会,2019-11-13T00:00:00Z,2019-12-01T00:00:00Z,地方性法规,5,./detail2.html?ZmY4MDgwODE2ZjhlZDg1MzAxNmZhMzhhMDgzNTI2MDU%3D,第二十二条  公民应当文明就医，尊重医务人员，配合诊疗，不得侮辱、威胁医务人员，不得在医疗场所聚众闹事。,河南省,2019,0.439986854990485,public_health
三门峡市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,三门峡市人民代表大会常务委员会,2020-11-19T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,（四）文明有序就医，尊重其他患者隐私，不得扰乱正常的诊疗秩序；,河南省,2020,0.439879520602834,public_health
辽源市文明行为促进条例,ZmY4MDgwODE3NzAzYWRkMjAxNzczOTcxM2YyMjQ0MzY%3D,辽源市人民代表大会常务委员会,2020-12-07T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NzAzYWRkMjAxNzczOTcxM2YyMjQ0MzY%3D,（七）文明就医，遵守各项诊疗制度和服务规范，尊重和配合医护人员工作，通过合法途径解决医疗纠纷；,吉林省,2020,0.439352664020344,public_health
玉溪市文明行为促进条例,ZmY4MDgxODE3ZGIxYjc1NTAxN2RjMTViNzI3MDI2MWY%3D,玉溪市人民代表大会常务委员会,2021-11-26T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZGIxYjc1NTAxN2RjMTViNzI3MDI2MWY%3D,（二）恪守医德，尊重患者，不过度诊疗；,云南省,2021,0.438616236373386,public_health
东营市文明行为促进条例,MmM5MGU1YmE2ODFjZTBkNDAxNjg1ZmVlMmI0ZjEyYjg%3D,东营市人民代表大会常务委员会,2018-12-03T00:00:00Z,2019-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmE2ODFjZTBkNDAxNjg1ZmVlMmI0ZjEyYjg%3D,第十五条  公民应当文明就医，尊重医务人员，维护正常医疗秩序，通过合法途径和程序处理医疗纠纷。,山东省,2018,0.438129881262655,public_health
泰州市文明行为条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmRmNmMyMDY0MDRkZjc%3D,泰州市人民代表大会常务委员会,2019-10-10T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmRmNmMyMDY0MDRkZjc%3D,（六）文明就医，医患之间互相尊重、互相配合，发生医患矛盾、医疗纠纷，依法处理；,江苏省,2019,0.437164764348385,public_health
安顺市文明行为促进条例,ZmY4MDgxODE3ZTliMjU0NjAxN2VlZWE5MTdjNTAwNjg%3D,安顺市人民代表大会常务委员会,2021-12-06T00:00:00Z,2022-01-10T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTliMjU0NjAxN2VlZWE5MTdjNTAwNjg%3D,（六）文明就医就诊，尊重医学规律和医务人员，配合开展诊疗活动，通过合法途径解决医疗纠纷；,贵州省,2021,0.437020602082651,public_health
广元市文明行为促进条例,ZmY4MDgxODE4NTdiY2E1ZTAxODU5YjIzOGU3NjViOTU%3D,广元市人民代表大会常务委员会,2022-12-05T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NTdiY2E1ZTAxODU5YjIzOGU3NjViOTU%3D,（二）尊重和理解医疗卫生人员，配合开展诊疗活动；,四川省,2022,0.436998861420773,public_health
丽江市文明行为促进条例,ZmY4MDgwODE3NDkxNWYzNjAxNzQ5ZjA5NmNkNTA1ZDU%3D,丽江市人民代表大会常务委员会,2020-08-05T00:00:00Z,2020-09-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NDkxNWYzNjAxNzQ5ZjA5NmNkNTA1ZDU%3D,（十一）尊重和配合医护人员工作，通过合法途径解决医疗纠纷，维护正常的医疗秩序；,云南省,2020,0.436951614074564,public_health
濮阳市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGQ4YjA0Njc3MzE%3D,濮阳市人民代表大会常务委员会,2020-10-22T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGQ4YjA0Njc3MzE%3D,第十六条  公民应当文明就医，尊重医务人员，不侮辱、威胁、殴打医务人员，不在医疗场所聚众闹事。,河南省,2020,0.436908253882066,public_health
铜川市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzYwOTViYjg3ZDMyNjY%3D,铜川市人民代表大会常务委员会,2020-08-11T00:00:00Z,2020-08-11T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzYwOTViYjg3ZDMyNjY%3D,第十七条 公民应当文明就医，尊重医务人员和医学规律，依法、有序、文明处理医疗纠纷，不得侮辱、谩骂、威胁医务人员或者扰乱正常医疗秩序。,陕西省,2020,0.436586259248855,public_health
广元市文明行为促进条例,ZmY4MDgxODE4NTdiY2E1ZTAxODU5YjIzOGU3NjViOTU%3D,广元市人民代表大会常务委员会,2022-12-05T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NTdiY2E1ZTAxODU5YjIzOGU3NjViOTU%3D,（三）依法、文明处理医疗纠纷，不扰乱就医场所正常诊疗秩序；,四川省,2022,0.436458635289365,public_health
南京市文明行为促进条例,ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,南京市人民代表大会常务委员会,2020-08-07T00:00:00Z,2020-08-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,医疗卫生人员应当文明行医，关爱患者，恪守医德，不泄露患者隐私。,江苏省,2020,0.435539973811258,public_health
长沙市文明行为促进条例,ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMDg1YTM1YzEzZmQ%3D,长沙市人民代表大会常务委员会,2021-10-20T00:00:00Z,2021-10-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMDg1YTM1YzEzZmQ%3D,（七）就医时，遵守医疗秩序，医患相互尊重，协商、依法处理医疗纠纷；,湖南省,2021,0.434875280298757,public_health
眉山市文明行为促进条例,ZmY4MDgwODE3NmQ4M2U0YTAxNzZkYWJjZjUxYTA1ZWE%3D,眉山市人民代表大会常务委员会,2020-08-07T00:00:00Z,2020-08-07T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NmQ4M2U0YTAxNzZkYWJjZjUxYTA1ZWE%3D,（三）文明行医就医。医院及其医护工作者应当弘扬救死扶伤、治病救人的医德医风，为患者提供优质医疗服务；患者及家属应当遵守医院相关规定，配合诊疗活动，理性表达诉求，依法处理医疗纠纷。,四川省,2020,0.434615600197793,public_health
长沙市文明行为促进条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,长沙市人民代表大会,2019-04-03T00:00:00Z,2019-05-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,（六）就医时，遵守医疗秩序，医患相互尊重，协商、依法处理医疗纠纷；,湖南省,2019,0.434176122687392,public_health
随州市文明行为促进条例,ZmY4MDgxODE4MDllMjI3MjAxODBhN2Y2OWI1MDQ4YzM%3D,随州市人民代表大会常务委员会,2022-04-18T00:00:00Z,2022-07-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4MDllMjI3MjAxODBhN2Y2OWI1MDQ4YzM%3D,第十五条  公民应当维护医疗文明，遵守下列行为规范：,湖北省,2022,0.433758359198911,public_health
克拉玛依市文明行为促进条例,ZmY4MDgxODE4YzAwZTEyZTAxOGMxM2U3OWY3NDMzYWY%3D,克拉玛依市人民代表大会常务委员会,2023-10-17T00:00:00Z,2023-12-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4YzAwZTEyZTAxOGMxM2U3OWY3NDMzYWY%3D,（一）患者及陪同人员文明就医，遵守有关诊疗规定，听从医疗机构工作人员指引，配合开展诊疗活动，保持诊疗场所的整洁和安静；,新疆维吾尔自治区,2023,0.433758031526299,public_health
景德镇市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzZhZGJmNGUzODJjMzc%3D,景德镇市人民代表大会常务委员会,2020-12-17T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzZhZGJmNGUzODJjMzc%3D,（十）尊重医学规律和医务人员，配合开展诊疗活动；,江西省,2020,0.433139770380747,public_health
玉溪市文明行为促进条例,ZmY4MDgxODE3ZGIxYjc1NTAxN2RjMTViNzI3MDI2MWY%3D,玉溪市人民代表大会常务委员会,2021-11-26T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZGIxYjc1NTAxN2RjMTViNzI3MDI2MWY%3D,（三）尊重医务人员，配合开展诊疗活动；,云南省,2021,0.432902175726465,public_health
三门峡市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,三门峡市人民代表大会常务委员会,2020-11-19T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,（五）尊崇、学习英雄、烈士；,河南省,2020,0.357580330269398,revolutionary_culture
长沙市文明行为促进条例,ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMDg1YTM1YzEzZmQ%3D,长沙市人民代表大会常务委员会,2021-10-20T00:00:00Z,2021-10-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMDg1YTM1YzEzZmQ%3D,倡导向雷锋等英雄模范学习，崇尚英雄模范，传承、弘扬英雄模范精神。,湖南省,2021,0.329502685806708,revolutionary_culture
长沙市文明行为促进条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,长沙市人民代表大会,2019-04-03T00:00:00Z,2019-05-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,倡导向雷锋等英雄模范学习，崇尚英雄模范，传承、弘扬英雄模范精神。,湖南省,2019,0.329431767287118,revolutionary_culture
清远市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzVmNDE1M2E0NTFhZmE%3D,清远市人民代表大会常务委员会,2020-10-19T00:00:00Z,2020-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzVmNDE1M2E0NTFhZmE%3D,倡导向雷锋、向秀丽等英雄模范学习，传承、弘扬英雄模范精神。,广东省,2020,0.328672096527844,revolutionary_culture
临沂市文明行为促进条例,MmM5MGU1YmI2NWM2OGNmZDAxNjZjN2VkMTIwZTBjMzY%3D,临沂市人民代表大会常务委员会,2018-09-21T00:00:00Z,2018-09-21T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2NWM2OGNmZDAxNjZjN2VkMTIwZTBjMzY%3D,（一）见义勇为；,山东省,2018,0.324238461524239,revolutionary_culture
六盘水市文明行为促进条例,ZmY4MDgxODE3ZTliMWVjODAxN2VlZWE0YThmMjM4ZDI%3D,六盘水市人民代表大会常务委员会,2021-11-29T00:00:00Z,2022-01-10T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTliMWVjODAxN2VlZWE0YThmMjM4ZDI%3D,（一）见义勇为；,贵州省,2021,0.324238461524239,revolutionary_culture
娄底市文明行为促进条例,ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMGUyNmRhYjE2MWY%3D,娄底市人民代表大会常务委员会,2021-10-13T00:00:00Z,2021-11-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMGUyNmRhYjE2MWY%3D,（一）见义勇为；,湖南省,2021,0.324238461524239,revolutionary_culture
